epoch,accuracy,dice_coef,iou,loss,precision,recall,val_accuracy,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.9039744734764099,0.286286860704422,0.17153722047805786,0.25559505820274353,0.46664026379585266,0.22864487767219543,0.8696017861366272,0.18114839494228363,0.10200703144073486,0.41789332032203674,0.26714223623275757,0.21216410398483276
1,0.9223220944404602,0.35090169310569763,0.2170809507369995,0.21319757401943207,0.6660510897636414,0.3301651179790497,0.8835799098014832,0.20823390781879425,0.12037353217601776,0.32563966512680054,0.33729562163352966,0.23117293417453766
2,0.9245874285697937,0.369498074054718,0.2326459288597107,0.1986251175403595,0.6861348748207092,0.34832629561424255,0.91190505027771,0.2517481744289398,0.1480472832918167,0.3165355622768402,0.5806501507759094,0.2683195173740387
3,0.9281729459762573,0.41287580132484436,0.2659296691417694,0.18832838535308838,0.6882135272026062,0.416021466255188,0.9225485920906067,0.2961580455303192,0.17947766184806824,0.3165542483329773,0.8320320248603821,0.23348376154899597
4,0.9236879944801331,0.3855203092098236,0.24363818764686584,0.19637088477611542,0.6553248763084412,0.37826454639434814,0.8774315118789673,0.4261424243450165,0.2795635759830475,0.2978905439376831,0.41503578424453735,0.7024771571159363
5,0.9320438504219055,0.4323854148387909,0.28104880452156067,0.1808612197637558,0.7251983880996704,0.4334060549736023,0.9210734367370605,0.4596322476863861,0.3083540201187134,0.20804379880428314,0.5815250873565674,0.6093645095825195
6,0.9370759725570679,0.481322705745697,0.32264581322669983,0.16609202325344086,0.7380667328834534,0.5011462569236755,0.8218239545822144,0.4268772006034851,0.2810773253440857,0.5193647742271423,0.32520440220832825,0.8109759092330933
7,0.939221203327179,0.49580106139183044,0.33649760484695435,0.15956959128379822,0.7539052963256836,0.5142216682434082,0.7940447926521301,0.3955997824668884,0.25706982612609863,0.6527903079986572,0.2881889045238495,0.7916045188903809
8,0.9417684078216553,0.5123957991600037,0.3511468172073364,0.15981709957122803,0.7623399496078491,0.54305499792099,0.8451315760612488,0.43649178743362427,0.28807005286216736,0.4306815266609192,0.3584870994091034,0.7940935492515564
9,0.9421688318252563,0.5285964012145996,0.36434099078178406,0.1546424776315689,0.7523204684257507,0.5636210441589355,0.9173300862312317,0.4964660704135895,0.33964502811431885,0.19860249757766724,0.5586705803871155,0.6262220740318298
10,0.9467689990997314,0.5480407476425171,0.3847356140613556,0.1425696164369583,0.7787829041481018,0.5971614718437195,0.9159701466560364,0.5129543542861938,0.3577864468097687,0.2208310067653656,0.5445662140846252,0.7163074016571045
11,0.946677565574646,0.5542661547660828,0.39097973704338074,0.14244943857192993,0.7856716513633728,0.5865630507469177,0.9362037777900696,0.5843615531921387,0.4220319390296936,0.16549143195152283,0.6493836641311646,0.7168413400650024
12,0.9498543739318848,0.5849127769470215,0.419084370136261,0.13080079853534698,0.787906289100647,0.6304181814193726,0.9468589425086975,0.5391631722450256,0.37807396054267883,0.16335849463939667,0.8128971457481384,0.5738104581832886
13,0.9538158178329468,0.6161381006240845,0.45148593187332153,0.12380215525627136,0.8189897537231445,0.6461244821548462,0.915501594543457,0.5215777158737183,0.36237841844558716,0.20586557686328888,0.5440744161605835,0.6932685971260071
14,0.9540137648582458,0.6120162606239319,0.4477062523365021,0.12691952288150787,0.8088975548744202,0.6618002653121948,0.9452846646308899,0.5894380211830139,0.427023321390152,0.1463671177625656,0.7152725458145142,0.7063904404640198
15,0.9572886824607849,0.6460107564926147,0.4880691170692444,0.11585894227027893,0.8357451558113098,0.6729225516319275,0.9472410082817078,0.5986465215682983,0.4370443522930145,0.13763098418712616,0.7337008714675903,0.6997156143188477
16,0.9620460867881775,0.6743374466896057,0.5147078037261963,0.10410775244235992,0.8449411392211914,0.7248516082763672,0.9575389623641968,0.685286819934845,0.5321821570396423,0.13077642023563385,0.8550457954406738,0.6670106053352356
17,0.9628245830535889,0.6925812363624573,0.5363514423370361,0.09935656189918518,0.8420581221580505,0.7387735843658447,0.9539116621017456,0.6501062512397766,0.4911844730377197,0.13896813988685608,0.7901405096054077,0.7023802995681763
18,0.965595543384552,0.7121139168739319,0.5576183795928955,0.09287036210298538,0.8617234230041504,0.7504178285598755,0.9332814812660217,0.6122298836708069,0.45184609293937683,0.1940709948539734,0.6223336458206177,0.7607987523078918
19,0.9668763875961304,0.7238869667053223,0.5726677179336548,0.09370788931846619,0.8641633987426758,0.7638504505157471,0.9431934356689453,0.5660768747329712,0.4058402180671692,0.16774748265743256,0.6837273836135864,0.7502975463867188
20,0.9680861830711365,0.7282291650772095,0.5789640545845032,0.08971182256937027,0.8719214200973511,0.7698768377304077,0.9241694808006287,0.573442280292511,0.4144149124622345,0.20553430914878845,0.5814231634140015,0.7261356115341187
21,0.9694142937660217,0.7341195940971375,0.588308572769165,0.08545347303152084,0.8685289621353149,0.7907735705375671,0.9605819582939148,0.7232488393783569,0.5777567625045776,0.1179232969880104,0.8060500621795654,0.7715520262718201
22,0.9711588025093079,0.7596713900566101,0.6179084181785583,0.07558111846446991,0.878911018371582,0.8000578284263611,0.9645805358886719,0.6896834969520569,0.5347272157669067,0.10740476101636887,0.8860443830490112,0.720584511756897
23,0.9738786220550537,0.7790645956993103,0.6441523432731628,0.06991291791200638,0.88339763879776,0.8284287452697754,0.9425022602081299,0.6586275696754456,0.5020521879196167,0.16303840279579163,0.6588481664657593,0.8211753964424133
24,0.975031316280365,0.7895747423171997,0.6586559414863586,0.06776514649391174,0.8938213586807251,0.8300861716270447,0.9558154344558716,0.7112169861793518,0.5635761022567749,0.12147256731987,0.7516665458679199,0.8001922369003296
25,0.9775488972663879,0.8115734457969666,0.68678879737854,0.059338830411434174,0.9010303616523743,0.8521548509597778,0.915171205997467,0.6026523113250732,0.44959571957588196,0.2331419289112091,0.5354834198951721,0.8213430047035217
26,0.9774430394172668,0.8115028142929077,0.6865912079811096,0.06098378077149391,0.9006761312484741,0.851292610168457,0.9576019048690796,0.6995900273323059,0.5486496686935425,0.14071205258369446,0.8593114018440247,0.6631730794906616
27,0.9796872735023499,0.8256704807281494,0.7080335021018982,0.05312005430459976,0.9118620753288269,0.8651751279830933,0.9606204628944397,0.7307953238487244,0.5850808620452881,0.11280148476362228,0.7953634858131409,0.7894091606140137
28,0.9816164374351501,0.8463147282600403,0.7370176911354065,0.04780610650777817,0.9164345264434814,0.882796585559845,0.9658090472221375,0.7671051025390625,0.6324576735496521,0.12554579973220825,0.8802483081817627,0.7417185306549072
29,0.9802776575088501,0.832923948764801,0.7191371917724609,0.05436989665031433,0.9126104712486267,0.8713337779045105,0.9636362195014954,0.7457888126373291,0.6049736738204956,0.10490430891513824,0.8119715452194214,0.8042222261428833
30,0.9811094403266907,0.8357041478157043,0.7234768271446228,0.050455935299396515,0.9131476283073425,0.8806036710739136,0.957631528377533,0.7242221236228943,0.5782263278961182,0.12350547313690186,0.7773512005805969,0.7776364088058472
