epoch,accuracy,dice_coef,iou,loss,precision,recall,val_accuracy,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.9785560369491577,0.039822082966566086,0.020473051816225052,0.09506680816411972,0.012780210934579372,0.004431469365954399,0.9836739897727966,0.05519387125968933,0.028468022122979164,0.06437502801418304,0.0,0.0
1,0.983751654624939,0.06095941364765167,0.031588997691869736,0.06516627967357635,0.0,0.0,0.9836739897727966,0.08136530965566635,0.042565155774354935,0.06666287779808044,0.0,0.0
2,0.9833018779754639,0.0727723017334938,0.03794205188751221,0.06496351212263107,0.0,0.0,0.9836739897727966,0.06931860744953156,0.03604051470756531,0.058985184878110886,0.0,0.0
3,0.9836103320121765,0.12334611266851425,0.06664711236953735,0.05830082669854164,0.5331369638442993,0.020729318261146545,0.9836798310279846,0.14127787947654724,0.07699181884527206,0.053942084312438965,0.6743119359016418,0.0006869544158689678
4,0.9840991497039795,0.13929402828216553,0.07591918855905533,0.05545932054519653,0.5661985278129578,0.03770707547664642,0.9843177795410156,0.19400392472743988,0.10950571298599243,0.051757656037807465,0.5689536929130554,0.16268202662467957
5,0.9842267632484436,0.20028477907180786,0.11436037719249725,0.05413881316781044,0.6821942925453186,0.16220088303089142,0.9852863550186157,0.18035614490509033,0.10099615901708603,0.049236394464969635,0.8832190632820129,0.11380545049905777
6,0.9863491058349609,0.24274274706840515,0.14313147962093353,0.04728992283344269,0.7041571140289307,0.22849537432193756,0.9865901470184326,0.3140890598297119,0.1930799037218094,0.045393478125333786,0.7218185663223267,0.2906191051006317
7,0.9863147139549255,0.27863940596580505,0.1669025868177414,0.04630191624164581,0.7373730540275574,0.263473242521286,0.9864417910575867,0.2813699245452881,0.1679113507270813,0.04627247899770737,0.6569334864616394,0.35483765602111816
8,0.9866999387741089,0.3010587692260742,0.18355025351047516,0.04468856006860733,0.7399805784225464,0.2761138081550598,0.9855929017066956,0.24405397474765778,0.14263693988323212,0.04411432147026062,0.8673287630081177,0.13876011967658997
9,0.9868701100349426,0.3317129611968994,0.2065989226102829,0.04153803363442421,0.763785719871521,0.2897931635379791,0.9877180457115173,0.3155079185962677,0.19236737489700317,0.04014945030212402,0.8213263750076294,0.316573828458786
10,0.9865361452102661,0.32413700222969055,0.20123416185379028,0.04377906396985054,0.759975254535675,0.282907098531723,0.9873420596122742,0.383327454328537,0.24581655859947205,0.03714696690440178,0.7765519022941589,0.31544291973114014
11,0.9877493381500244,0.3820250332355499,0.24544841051101685,0.037914179265499115,0.7671788334846497,0.3465994894504547,0.9864943027496338,0.31695106625556946,0.1957986205816269,0.04062695801258087,0.9562802314758301,0.18102416396141052
12,0.9887403249740601,0.40562742948532104,0.26703527569770813,0.03438447043299675,0.7876428365707397,0.3597816228866577,0.9876760244369507,0.3734835684299469,0.2375745177268982,0.03696916997432709,0.8473058938980103,0.2990167737007141
13,0.987257182598114,0.40869972109794617,0.2651970684528351,0.03792405128479004,0.7585954666137695,0.3758866488933563,0.9877537488937378,0.34959715604782104,0.21795329451560974,0.037740908563137054,0.749100923538208,0.3757407069206238
14,0.9885226488113403,0.42849358916282654,0.28525325655937195,0.03452228382229805,0.7660554647445679,0.4220448136329651,0.9880436658859253,0.45083099603652954,0.3009965717792511,0.03553476929664612,0.7774795293807983,0.37496963143348694
15,0.9892786741256714,0.46583202481269836,0.31236252188682556,0.032134056091308594,0.7866471409797668,0.4602401852607727,0.988722026348114,0.4187625050544739,0.27443450689315796,0.03248609974980354,0.7840016484260559,0.42678093910217285
16,0.9891026616096497,0.4818575084209442,0.3299408257007599,0.0321214534342289,0.7689070701599121,0.4945122003555298,0.9874006509780884,0.4583919048309326,0.31013166904449463,0.03759611025452614,0.7031458020210266,0.39504551887512207
17,0.9898760914802551,0.49095094203948975,0.3391689956188202,0.030973417684435844,0.7857472896575928,0.5050854682922363,0.9870452880859375,0.40562668442726135,0.2627412974834442,0.038494959473609924,0.6141596436500549,0.555461049079895
18,0.9905192255973816,0.5266357660293579,0.3684682846069336,0.028612874448299408,0.8025960326194763,0.5623061656951904,0.9892446994781494,0.4834541976451874,0.3312169015407562,0.030208315700292587,0.7924055457115173,0.46233901381492615
19,0.9907482862472534,0.5534383058547974,0.3930503726005554,0.026754267513751984,0.7912188172340393,0.60587078332901,0.9895741939544678,0.49449649453163147,0.3404151201248169,0.030886292457580566,0.7928268909454346,0.4892423748970032
20,0.9903905987739563,0.55670565366745,0.3992730975151062,0.027385994791984558,0.7975549101829529,0.5750982761383057,0.9892927408218384,0.44021663069725037,0.2931883931159973,0.03019721247255802,0.7878910899162292,0.47094228863716125
21,0.9912678003311157,0.5764675140380859,0.4181350767612457,0.02414257638156414,0.8030938506126404,0.608795702457428,0.9882325530052185,0.5105831623077393,0.35515037178993225,0.03405525162816048,0.6387676000595093,0.6426481604576111
22,0.9907485842704773,0.569432258605957,0.4071451425552368,0.025882987305521965,0.7966399788856506,0.6126301884651184,0.9886250495910645,0.5126035213470459,0.3565901219844818,0.03017480857670307,0.6558453440666199,0.6381058692932129
23,0.9921968579292297,0.6128519773483276,0.4527830481529236,0.0220287274569273,0.821043848991394,0.6536174416542053,0.9897268414497375,0.46388208866119385,0.3150732219219208,0.0322006531059742,0.7414863705635071,0.5691954493522644
