epoch,accuracy,dice_coef,iou,loss,precision,recall,val_accuracy,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.979395866394043,0.19513927400112152,0.11194609105587006,0.06898388266563416,0.28240588307380676,0.14420472085475922,0.9701210260391235,0.027460888028144836,0.014174364507198334,0.16747672855854034,0.027618227526545525,0.024267716333270073
1,0.9858166575431824,0.26778116822242737,0.15980291366577148,0.04970401152968407,0.6930490136146545,0.23665645718574524,0.8839694261550903,0.09592834115028381,0.05098994821310043,0.26036202907562256,0.06202183663845062,0.4324120879173279
2,0.9867680668830872,0.3163255453109741,0.19386130571365356,0.043387699872255325,0.7101922631263733,0.28341737389564514,0.9346414804458618,0.13927294313907623,0.07585914433002472,0.14089161157608032,0.12479843944311142,0.49948129057884216
3,0.9859521389007568,0.3365764617919922,0.20845149457454681,0.04315364360809326,0.6850734353065491,0.3089739680290222,0.9057726263999939,0.10389252752065659,0.05590612813830376,0.17923302948474884,0.0649927631020546,0.3564545810222626
4,0.9866461157798767,0.3689424395561218,0.2333085685968399,0.0406629852950573,0.7040280103683472,0.35133492946624756,0.9434295892715454,0.1454358994960785,0.07958794385194778,0.1240776851773262,0.12725311517715454,0.4207759201526642
5,0.9881536960601807,0.39375483989715576,0.2517806589603424,0.035078730434179306,0.7317965626716614,0.37034839391708374,0.9867367744445801,0.3482256829738617,0.21808111667633057,0.041905030608177185,0.6355447173118591,0.4398097097873688
6,0.9872927665710449,0.4158898890018463,0.27000775933265686,0.03672826290130615,0.7069870829582214,0.4144110381603241,0.9849212169647217,0.24404121935367584,0.14546340703964233,0.06702788919210434,0.6523457169532776,0.16355590522289276
7,0.9881386160850525,0.4453843832015991,0.2948116362094879,0.03444010764360428,0.7595572471618652,0.4335125684738159,0.9657695889472961,0.17860430479049683,0.100348100066185,0.08697976917028427,0.201062873005867,0.36881041526794434
8,0.9872772097587585,0.4346127212047577,0.28594860434532166,0.036038193851709366,0.7249356508255005,0.4349779188632965,0.9816880226135254,0.41532737016677856,0.2717060148715973,0.04738038033246994,0.45702144503593445,0.6467792391777039
9,0.9884408712387085,0.46434271335601807,0.3105001151561737,0.032080572098493576,0.7489191293716431,0.4622578024864197,0.9845338463783264,0.3562202751636505,0.22501005232334137,0.04904397577047348,0.5432676076889038,0.33064004778862
10,0.9893041849136353,0.4965433180332184,0.3377845883369446,0.029444735497236252,0.7526668310165405,0.5083455443382263,0.9766501784324646,0.11442112177610397,0.06328308582305908,0.08924517780542374,0.17474190890789032,0.11556722968816757
11,0.9890905618667603,0.5034281611442566,0.3436715304851532,0.030406812205910683,0.7632833123207092,0.514323353767395,0.9877169132232666,0.4261082112789154,0.28119486570358276,0.03589950501918793,0.6333180665969849,0.5881872177124023
12,0.990186333656311,0.5232740044593811,0.3619035482406616,0.026992034167051315,0.7752344012260437,0.5413942933082581,0.9876592755317688,0.4544124901294708,0.3046392500400543,0.03409533575177193,0.6238618493080139,0.6147540807723999
13,0.990388810634613,0.5636052489280701,0.4006117880344391,0.026002928614616394,0.7792882919311523,0.5830186009407043,0.9858253002166748,0.4214682877063751,0.2764051854610443,0.038180362433195114,0.5599173903465271,0.6156793832778931
14,0.9904963374137878,0.5321264863014221,0.37175652384757996,0.026977526023983955,0.7747451066970825,0.5581571459770203,0.9827777743339539,0.22009718418121338,0.1266755908727646,0.057076603174209595,0.4501311779022217,0.24775220453739166
15,0.9901993870735168,0.5565829873085022,0.3941228687763214,0.025489497929811478,0.769615650177002,0.582960307598114,0.9906642436981201,0.5149529576301575,0.35843348503112793,0.02491387538611889,0.8349834680557251,0.5336233973503113
16,0.9913633465766907,0.5860703587532043,0.42314866185188293,0.022765902802348137,0.7934306859970093,0.6271141767501831,0.9902089834213257,0.5342472195625305,0.381523996591568,0.0338597409427166,0.8970251679420471,0.4521889090538025
17,0.9916048049926758,0.5991985201835632,0.43903395533561707,0.02273346669971943,0.7998943328857422,0.6256340146064758,0.9844617247581482,0.3706320822238922,0.23472288250923157,0.04335418716073036,0.5221129059791565,0.5696253776550293
18,0.9914952516555786,0.6180906891822815,0.4552255868911743,0.022421853616833687,0.8029199242591858,0.6612802743911743,0.9856212139129639,0.4703104794025421,0.31747743487358093,0.04005960375070572,0.5441190600395203,0.735466480255127
19,0.9916737675666809,0.6199829578399658,0.4585244357585907,0.02225208654999733,0.8072900176048279,0.6612944602966309,0.9907731413841248,0.5496543645858765,0.3953808546066284,0.028401624411344528,0.8960383534431458,0.49191075563430786
20,0.992861807346344,0.6668834686279297,0.5104341506958008,0.01937209814786911,0.8269690871238708,0.7217600345611572,0.9906224012374878,0.489419162273407,0.33866816759109497,0.03050858899950981,0.7903997302055359,0.579196035861969
21,0.9926319122314453,0.6468545794487,0.48762211203575134,0.019648855552077293,0.8196964263916016,0.6886069178581238,0.987119734287262,0.4767608344554901,0.32345935702323914,0.0332927331328392,0.6010081768035889,0.6279090642929077
22,0.9929348826408386,0.6777711510658264,0.5209571719169617,0.01870918646454811,0.8246003985404968,0.7309765815734863,0.9920256733894348,0.6221532821655273,0.46696537733078003,0.022872144356369972,0.8414292335510254,0.6303484439849854
23,0.9932488799095154,0.685501217842102,0.5301148891448975,0.017698436975479126,0.8289806246757507,0.7536149024963379,0.9880518317222595,0.5771723985671997,0.4177611172199249,0.029829781502485275,0.6013952493667603,0.7952268123626709
24,0.9932176470756531,0.6946702003479004,0.5405160784721375,0.018139498308300972,0.831357479095459,0.7505764961242676,0.9906929731369019,0.6128535270690918,0.4561057984828949,0.028805922716856003,0.7622473835945129,0.6248107552528381
25,0.9939820170402527,0.7216010093688965,0.57281893491745,0.01612825319170952,0.8572213649749756,0.7740449905395508,0.9910684823989868,0.5845196843147278,0.4292925000190735,0.027951516211032867,0.8259404301643372,0.5738639831542969
26,0.9948957562446594,0.7462100386619568,0.60345858335495,0.013907874003052711,0.8597701787948608,0.8050723075866699,0.9899441599845886,0.5254303216934204,0.37501057982444763,0.03221900761127472,0.7825940251350403,0.5317915081977844
